SIO2,TIO2,AL2O3,CR2O3,FEOT,CAO,MGO,MNO,K2O,NA2O,P2O5,H20,F,CL,NIO,CUO,COO,ZNO,PBO,S,ZRO2,AS,MINERAL,GROUP
51.57,0.35,3.18,0.02,17.18,1.96,20.17,0.61,0.04,0.37,0.13,2.0,0.06,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.55,0.0,CUMMINGTONITE,AMPHIBOLES
52.74,0.3,1.46,0.04,20.4,1.79,18.6,1.6,0.0,0.4,0.0,2.04,0.12,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,CUMMINGTONITE,AMPHIBOLES
52.55,0.25,1.58,0.0,20.01,1.75,18.55,1.63,0.0,0.29,0.1,1.98,0.11,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,CUMMINGTONITE,AMPHIBOLES
52.98,0.32,1.57,0.03,19.57,2.0,18.61,1.46,0.0,0.18,0.1,1.17,0.29,0.02,0.05,0.0,0.0,0.0,0.0,0.0,0.19,0.0,CUMMINGTONITE,AMPHIBOLES
52.16,0.24,1.57,0.03,20.13,1.76,18.55,1.61,0.19,1.04,0.04,1.94,0.49,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,CUMMINGTONITE,AMPHIBOLES
52.14,0.28,2.35,0.0,25.45,1.34,15.22,0.55,0.02,0.35,0.05,1.91,0.14,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,CUMMINGTONITE,AMPHIBOLES
56.1,0.1,0.6,0.0,16.86,0.5,20.4,1.0,0.0,0.1,0.21,2.04,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.13,0.0,CUMMINGTONITE,AMPHIBOLES
53.0,0.22,1.85,0.03,20.03,2.06,18.93,1.45,0.02,0.35,0.08,2.1,0.0,0.05,0.04,0.0,0.0,0.0,0.0,0.0,0.03,0.0,CUMMINGTONITE,AMPHIBOLES
54.42,0.31,1.39,0.03,20.83,1.9,17.82,0.7,0.02,0.2,0.07,2.17,0.05,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.03,0.0,CUMMINGTONITE,AMPHIBOLES
52.65,0.16,1.33,0.02,19.99,1.67,18.51,1.46,0.03,0.16,0.15,3.0,0.0,0.02,0.05,0.0,0.0,0.0,0.0,0.0,0.78,0.0,CUMMINGTONITE,AMPHIBOLES
52.49,0.28,2.13,0.0,19.67,2.53,18.09,1.52,0.5,1.34,0.1,1.9,0.22,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,CUMMINGTONITE,AMPHIBOLES
53.19,0.28,1.99,0.0,19.75,2.15,18.21,1.51,0.03,0.21,0.22,1.98,0.21,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.15,0.0,CUMMINGTONITE,AMPHIBOLES
52.26,0.32,1.48,0.01,19.82,1.62,18.49,1.55,0.02,0.25,0.04,2.03,0.04,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.06,0.0,CUMMINGTONITE,AMPHIBOLES
53.25,0.28,1.76,0.01,19.83,1.92,18.45,1.46,0.12,0.55,0.17,1.97,0.14,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,CUMMINGTONITE,AMPHIBOLES
52.58,0.22,1.69,0.02,19.43,1.73,18.87,1.43,0.0,0.18,0.19,2.04,0.13,0.03,0.02,0.0,0.0,0.0,0.0,0.0,0.19,0.0,CUMMINGTONITE,AMPHIBOLES
53.35,0.21,1.71,0.0,19.89,2.03,18.69,1.57,0.03,0.31,0.04,2.1,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.0,CUMMINGTONITE,AMPHIBOLES
52.38,0.25,1.68,0.0,20.34,1.79,18.53,1.59,0.02,0.24,0.34,2.03,0.18,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,CUMMINGTONITE,AMPHIBOLES
52.29,0.3,1.85,0.02,19.78,2.1,18.75,1.5,0.0,0.32,0.27,1.91,0.18,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.12,0.0,CUMMINGTONITE,AMPHIBOLES
53.42,0.39,1.73,0.02,18.55,1.88,18.82,1.54,0.05,0.28,0.15,1.9,0.01,0.03,0.02,0.0,0.0,0.0,0.0,0.0,1.31,0.0,CUMMINGTONITE,AMPHIBOLES
55.04,0.2,1.64,0.0,15.17,1.66,21.17,0.94,0.02,0.25,0.06,2.05,0.08,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,CUMMINGTONITE,AMPHIBOLES
55.04,0.2,1.64,0.01,15.17,1.66,21.17,0.94,0.02,0.25,0.06,1.99,0.05,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,CUMMINGTONITE,AMPHIBOLES
53.51,0.21,1.27,0.0,21.07,1.41,18.89,1.67,0.02,0.18,0.1,2.03,0.06,0.04,0.07,0.0,0.0,0.0,0.0,0.0,0.13,0.0,CUMMINGTONITE,AMPHIBOLES
52.74,0.35,1.84,0.05,18.95,2.19,18.61,1.56,0.05,0.42,0.07,2.05,0.05,0.08,0.1,0.0,0.0,0.0,0.0,0.0,0.04,0.0,CUMMINGTONITE,AMPHIBOLES
44.56,1.44,10.09,0.02,18.78,9.1,10.5,0.34,0.49,1.57,0.06,2.02,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,EDENITE,AMPHIBOLES
44.85,1.04,10.29,0.0,18.65,8.96,10.65,0.2,0.39,1.47,0.06,2.05,0.77,0.16,0.04,0.0,0.0,0.0,0.0,0.0,0.06,0.0,EDENITE,AMPHIBOLES
45.67,1.32,6.75,0.02,17.25,10.52,11.42,0.52,0.89,2.11,0.02,1.86,2.05,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,EDENITE,AMPHIBOLES
47.78,0.96,7.97,0.0,12.26,10.99,15.16,0.45,0.13,1.78,0.1,2.02,0.23,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EDENITE,AMPHIBOLES
46.66,1.1,8.59,0.0,12.54,10.19,15.55,0.27,0.25,1.74,0.09,2.04,0.02,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EDENITE,AMPHIBOLES
46.87,1.93,7.16,0.04,6.51,11.09,18.42,0.17,1.18,2.69,0.02,1.86,1.01,0.03,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EDENITE,AMPHIBOLES
46.29,1.97,8.09,0.0,12.76,11.3,15.21,0.26,0.82,1.54,0.02,2.0,0.31,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EDENITE,AMPHIBOLES
47.67,1.49,7.02,0.05,16.19,11.11,12.31,0.3,0.32,2.93,0.01,2.02,0.41,0.11,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,0.0,EDENITE,AMPHIBOLES
46.7,0.32,11.8,0.59,3.8,11.9,19.5,0.04,0.23,2.34,0.0,2.08,0.14,0.05,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EDENITE,AMPHIBOLES
47.2,0.55,11.2,1.58,3.82,11.2,19.4,0.07,0.2,2.25,0.04,2.08,0.0,0.04,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EDENITE,AMPHIBOLES
48.1,0.05,10.6,0.14,3.49,11.9,19.8,0.05,0.23,2.24,0.16,2.01,0.18,0.03,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EDENITE,AMPHIBOLES
47.8,0.13,11.4,1.16,2.94,12.4,19.7,0.03,0.26,2.04,0.05,2.09,0.16,0.1,0.13,0.0,0.0,0.0,0.0,0.0,0.04,0.0,EDENITE,AMPHIBOLES
48.4,0.06,9.38,1.23,3.39,12.2,20.3,0.05,0.23,2.07,0.14,2.02,0.0,0.02,0.13,0.0,0.0,0.0,0.0,0.0,0.03,0.0,EDENITE,AMPHIBOLES
46.4,0.14,12.3,0.01,3.86,11.7,19.8,0.06,0.2,2.48,0.5,2.11,0.1,0.04,0.15,0.0,0.0,0.0,0.0,0.0,0.04,0.0,EDENITE,AMPHIBOLES
49.0,0.14,9.95,0.0,4.64,10.8,20.7,0.16,0.12,2.17,0.18,2.05,0.46,0.03,0.14,0.0,0.0,0.0,0.0,0.0,0.12,0.0,EDENITE,AMPHIBOLES
48.5,0.17,10.4,0.01,4.33,11.2,20.4,0.15,0.12,2.09,0.0,2.02,0.34,0.03,0.17,0.0,0.0,0.0,0.0,0.0,0.05,0.0,EDENITE,AMPHIBOLES
48.9,0.14,8.71,1.85,3.37,12.0,20.2,0.05,0.18,2.01,0.0,2.12,0.01,0.02,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EDENITE,AMPHIBOLES
47.1,0.12,12.75,0.04,2.8,12.7,19.9,0.03,0.2,1.83,0.05,2.13,0.0,0.03,0.1,0.0,0.0,0.0,0.0,0.0,0.04,0.0,EDENITE,AMPHIBOLES
49.22,1.14,4.46,0.04,11.76,9.8,16.38,1.83,0.78,2.67,0.01,1.66,0.72,0.04,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,EDENITE,AMPHIBOLES
44.53,0.98,10.77,0.0,17.6,11.14,11.11,0.42,0.54,1.93,0.26,1.99,0.06,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EDENITE,AMPHIBOLES
48.16,0.33,10.53,0.74,4.26,10.99,20.09,0.12,0.16,2.21,0.11,2.06,0.24,0.03,0.12,0.0,0.0,0.0,0.0,0.0,0.07,0.0,EDENITE,AMPHIBOLES
47.0,0.12,12.69,0.04,2.95,12.56,19.89,0.03,0.2,1.92,0.11,2.13,0.01,0.03,0.11,0.0,0.0,0.0,0.0,0.0,0.04,0.0,EDENITE,AMPHIBOLES
47.03,1.44,6.93,0.04,16.53,10.92,12.03,0.37,0.5,2.67,0.02,1.97,0.93,0.17,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,0.0,EDENITE,AMPHIBOLES
48.32,0.12,10.49,0.07,3.95,11.52,20.13,0.1,0.17,2.16,0.07,2.02,0.27,0.03,0.16,0.0,0.0,0.0,0.0,0.0,0.03,0.0,EDENITE,AMPHIBOLES
48.1,0.05,10.61,0.15,3.48,11.91,19.8,0.05,0.23,2.24,0.16,2.01,0.18,0.03,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EDENITE,AMPHIBOLES
47.66,0.98,7.9,0.0,12.55,10.96,14.94,0.45,0.17,1.8,0.1,2.01,0.34,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EDENITE,AMPHIBOLES
47.99,0.37,10.65,0.89,4.18,11.03,19.97,0.11,0.17,2.22,0.1,2.07,0.2,0.04,0.12,0.0,0.0,0.0,0.0,0.0,0.05,0.0,EDENITE,AMPHIBOLES
47.37,0.12,12.23,0.47,2.85,12.58,19.82,0.03,0.22,1.91,0.05,2.11,0.06,0.06,0.11,0.0,0.0,0.0,0.0,0.0,0.04,0.0,EDENITE,AMPHIBOLES
48.09,0.06,10.61,0.16,3.5,11.89,19.79,0.05,0.23,2.24,0.16,2.01,0.18,0.03,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EDENITE,AMPHIBOLES
48.26,0.08,9.85,1.21,3.29,12.25,20.16,0.05,0.24,2.06,0.12,2.04,0.04,0.04,0.13,0.0,0.0,0.0,0.0,0.0,0.03,0.0,EDENITE,AMPHIBOLES
48.63,0.14,9.36,1.68,3.27,12.1,20.08,0.05,0.2,2.02,0.01,2.11,0.04,0.04,0.11,0.0,0.0,0.0,0.0,0.0,0.01,0.0,EDENITE,AMPHIBOLES
48.39,0.08,10.39,0.1,3.85,11.55,20.09,0.08,0.2,2.22,0.17,2.02,0.27,0.03,0.15,0.0,0.0,0.0,0.0,0.0,0.04,0.0,EDENITE,AMPHIBOLES
48.27,0.13,10.83,0.71,3.6,11.78,20.09,0.08,0.21,2.09,0.1,2.07,0.28,0.07,0.13,0.0,0.0,0.0,0.0,0.0,0.07,0.0,EDENITE,AMPHIBOLES
47.26,1.8,6.71,0.04,7.39,10.87,18.08,0.45,1.11,2.69,0.02,1.82,0.96,0.03,0.04,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,EDENITE,AMPHIBOLES
47.13,1.4,7.67,0.04,16.43,11.12,12.1,0.32,0.36,2.76,0.05,2.01,0.35,0.11,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,0.0,EDENITE,AMPHIBOLES
44.55,1.26,10.36,0.01,18.32,9.9,10.74,0.37,0.51,1.71,0.14,2.01,0.02,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,EDENITE,AMPHIBOLES
48.29,0.07,9.75,1.22,3.31,12.24,20.19,0.05,0.24,2.06,0.12,2.03,0.03,0.04,0.13,0.0,0.0,0.0,0.0,0.0,0.03,0.0,EDENITE,AMPHIBOLES
48.03,0.52,8.84,0.94,4.15,11.93,19.84,0.08,0.46,2.22,0.11,1.98,0.25,0.03,0.11,0.0,0.0,0.0,0.0,0.0,0.02,0.0,EDENITE,AMPHIBOLES
48.56,1.29,5.55,0.04,13.64,10.36,14.65,1.18,0.58,2.78,0.01,1.82,0.59,0.07,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,0.0,EDENITE,AMPHIBOLES
46.11,1.25,7.0,0.02,16.21,10.62,12.2,0.51,0.73,2.04,0.04,1.89,1.67,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,EDENITE,AMPHIBOLES
46.98,0.45,11.46,1.15,3.81,11.5,19.44,0.06,0.21,2.29,0.02,2.08,0.06,0.04,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EDENITE,AMPHIBOLES
47.74,0.96,7.99,0.0,12.27,10.96,15.17,0.44,0.13,1.78,0.1,2.02,0.22,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EDENITE,AMPHIBOLES
48.91,0.13,9.86,0.19,4.44,11.02,20.64,0.14,0.14,2.15,0.17,2.05,0.39,0.03,0.14,0.0,0.0,0.0,0.0,0.0,0.11,0.0,EDENITE,AMPHIBOLES
46.55,1.95,7.67,0.02,9.95,11.21,16.65,0.22,0.98,2.06,0.02,1.94,0.62,0.07,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EDENITE,AMPHIBOLES
47.13,0.24,11.64,0.82,3.46,12.1,19.58,0.04,0.24,2.22,0.02,2.08,0.15,0.07,0.12,0.0,0.0,0.0,0.0,0.0,0.01,0.0,EDENITE,AMPHIBOLES
47.52,1.48,7.0,0.05,16.27,11.07,12.24,0.32,0.36,2.87,0.01,2.01,0.53,0.12,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,0.0,EDENITE,AMPHIBOLES
46.67,1.84,7.8,0.01,13.7,11.25,14.42,0.27,0.68,1.92,0.02,2.01,0.34,0.1,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,0.0,EDENITE,AMPHIBOLES
48.47,0.13,10.07,0.41,4.02,11.53,20.37,0.12,0.16,2.08,0.04,2.02,0.23,0.03,0.16,0.0,0.0,0.0,0.0,0.0,0.04,0.0,EDENITE,AMPHIBOLES
46.06,1.23,8.89,0.02,17.59,9.88,11.36,0.24,0.36,2.1,0.04,2.04,0.62,0.14,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.0,EDENITE,AMPHIBOLES
46.94,0.43,11.51,1.06,3.81,11.56,19.45,0.05,0.22,2.3,0.02,2.08,0.07,0.04,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EDENITE,AMPHIBOLES
41.77,3.04,13.5,0.21,11.42,11.98,13.73,0.23,0.87,1.69,0.0,1.9,0.39,0.03,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HASTINGSITE,AMPHIBOLES
41.55,3.14,13.26,0.16,11.54,11.85,13.45,0.26,0.95,1.46,0.19,2.01,0.1,0.02,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HASTINGSITE,AMPHIBOLES
40.54,2.46,14.33,0.13,8.82,12.05,15.7,0.1,0.76,2.68,0.12,2.04,0.09,0.01,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HASTINGSITE,AMPHIBOLES
41.0,4.14,12.06,0.0,11.1,11.06,14.0,0.29,0.85,2.99,0.05,1.9,0.26,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HASTINGSITE,AMPHIBOLES
39.72,3.54,13.1,0.13,10.65,10.96,14.55,0.15,0.85,2.99,0.04,1.86,0.15,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,HASTINGSITE,AMPHIBOLES
39.53,1.92,13.58,0.0,14.18,12.16,11.81,0.39,0.64,2.56,0.04,2.01,0.13,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.06,0.0,HASTINGSITE,AMPHIBOLES
41.75,3.04,13.28,0.0,10.75,11.33,13.79,0.13,0.89,1.79,0.04,2.03,0.14,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HASTINGSITE,AMPHIBOLES
43.54,1.11,11.37,0.0,16.08,10.97,11.74,0.37,0.62,1.91,0.01,2.02,0.14,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HASTINGSITE,AMPHIBOLES
41.55,2.13,14.52,0.02,11.48,11.87,13.8,0.18,0.58,2.22,0.02,2.06,0.22,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HASTINGSITE,AMPHIBOLES
42.73,2.9,11.81,0.14,9.37,11.63,15.47,0.1,1.17,2.26,0.0,1.84,0.44,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HASTINGSITE,AMPHIBOLES
37.55,1.73,12.88,1.5,21.93,10.51,6.95,0.48,2.61,2.38,0.1,1.57,0.38,0.37,0.03,0.0,0.0,0.0,0.0,0.0,0.1,0.0,HASTINGSITE,AMPHIBOLES
38.11,1.59,11.89,0.0,22.31,10.19,7.1,0.41,2.05,3.17,0.3,1.72,0.25,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,HASTINGSITE,AMPHIBOLES
43.45,3.55,10.19,0.0,11.86,11.04,14.34,0.32,0.69,2.75,0.08,1.91,0.45,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HASTINGSITE,AMPHIBOLES
42.63,1.91,12.13,0.01,13.47,10.72,12.87,0.2,0.9,2.84,0.0,2.0,0.02,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HASTINGSITE,AMPHIBOLES
43.5,2.22,10.83,0.0,14.16,11.0,12.93,0.35,0.65,2.29,0.04,1.97,0.28,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HASTINGSITE,AMPHIBOLES
41.78,2.88,13.02,0.13,11.95,11.61,13.33,0.25,0.94,1.76,0.15,2.01,0.08,0.02,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HASTINGSITE,AMPHIBOLES
40.38,2.68,14.08,0.13,9.19,11.83,15.47,0.11,0.78,2.74,0.11,2.0,0.1,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.01,0.0,HASTINGSITE,AMPHIBOLES
38.57,1.83,13.24,0.73,17.94,11.36,9.45,0.43,1.6,2.47,0.07,1.8,0.25,0.19,0.02,0.0,0.0,0.0,0.0,0.0,0.08,0.0,HASTINGSITE,AMPHIBOLES
41.22,3.32,13.06,0.01,11.25,11.39,13.92,0.25,0.74,2.68,0.04,1.96,0.24,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HASTINGSITE,AMPHIBOLES
40.56,2.54,14.22,0.12,8.93,12.0,15.62,0.11,0.76,2.69,0.12,2.03,0.1,0.01,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HASTINGSITE,AMPHIBOLES
40.2,1.92,13.49,0.01,15.73,11.21,11.17,0.27,1.16,2.59,0.13,1.93,0.23,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.05,0.0,HASTINGSITE,AMPHIBOLES
43.31,3.27,10.52,0.0,12.13,10.99,14.09,0.3,0.73,2.77,0.06,1.93,0.38,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HASTINGSITE,AMPHIBOLES
37.81,1.82,12.9,1.41,21.25,10.6,7.37,0.47,2.5,2.32,0.1,1.6,0.36,0.35,0.04,0.0,0.0,0.0,0.0,0.0,0.09,0.0,HASTINGSITE,AMPHIBOLES
41.35,3.07,13.24,0.23,12.07,11.78,13.12,0.27,1.03,1.51,0.18,1.98,0.11,0.03,0.09,0.0,0.0,0.0,0.0,0.0,0.01,0.0,HASTINGSITE,AMPHIBOLES
41.81,3.06,13.17,0.0,10.79,11.32,13.81,0.14,0.88,1.82,0.04,2.03,0.15,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HASTINGSITE,AMPHIBOLES
41.44,3.33,13.03,0.13,11.46,11.7,13.56,0.27,0.93,1.75,0.16,1.99,0.13,0.03,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HASTINGSITE,AMPHIBOLES
41.7,2.76,13.81,0.15,11.44,11.95,13.75,0.21,0.78,1.85,0.01,1.95,0.34,0.03,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HASTINGSITE,AMPHIBOLES
40.87,4.08,12.16,0.01,11.06,11.05,14.05,0.28,0.85,2.99,0.05,1.89,0.25,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HASTINGSITE,AMPHIBOLES
42.18,2.5,12.66,0.11,12.97,11.57,12.91,0.29,0.85,1.6,0.13,2.01,0.11,0.04,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HASTINGSITE,AMPHIBOLES
41.76,3.04,13.4,0.12,11.13,11.69,13.76,0.19,0.88,1.73,0.02,1.96,0.28,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HASTINGSITE,AMPHIBOLES
43.24,3.49,10.57,0.0,11.72,11.08,14.27,0.3,0.71,2.63,0.07,1.92,0.41,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HASTINGSITE,AMPHIBOLES
40.73,3.29,13.19,0.07,10.7,11.14,14.17,0.14,0.87,2.4,0.04,1.94,0.15,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,HASTINGSITE,AMPHIBOLES
39.6,1.96,13.57,0.01,14.09,12.15,11.87,0.39,0.65,2.52,0.04,2.01,0.13,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.06,0.0,HASTINGSITE,AMPHIBOLES
41.75,3.04,13.3,0.02,10.81,11.39,13.78,0.14,0.89,1.78,0.04,2.02,0.16,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HASTINGSITE,AMPHIBOLES
42.48,2.94,12.19,0.1,9.73,11.55,15.04,0.11,1.1,2.14,0.01,1.89,0.37,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HASTINGSITE,AMPHIBOLES
40.34,3.06,13.58,0.09,10.93,11.27,14.3,0.16,0.76,2.73,0.03,1.93,0.17,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.02,0.0,HASTINGSITE,AMPHIBOLES
40.68,2.98,13.62,0.09,9.53,11.74,15.17,0.16,0.79,2.78,0.1,2.0,0.14,0.03,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HASTINGSITE,AMPHIBOLES
40.15,2.98,13.74,0.13,9.7,11.53,15.15,0.12,0.8,2.83,0.08,1.95,0.12,0.03,0.02,0.0,0.0,0.0,0.0,0.0,0.01,0.0,HASTINGSITE,AMPHIBOLES
39.74,1.95,13.78,0.69,16.22,11.25,10.69,0.32,1.5,2.29,0.05,1.84,0.29,0.18,0.03,0.0,0.0,0.0,0.0,0.0,0.05,0.0,HASTINGSITE,AMPHIBOLES
41.59,2.3,14.29,0.02,11.35,11.77,13.8,0.17,0.64,2.14,0.02,2.05,0.21,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HASTINGSITE,AMPHIBOLES
39.76,3.56,13.07,0.13,10.66,10.96,14.53,0.15,0.85,2.99,0.04,1.86,0.15,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,HASTINGSITE,AMPHIBOLES
41.98,3.23,12.57,0.12,11.61,11.67,13.65,0.27,0.89,1.75,0.16,1.99,0.18,0.02,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HASTINGSITE,AMPHIBOLES
40.61,2.5,14.27,0.12,8.94,12.01,15.58,0.1,0.77,2.63,0.12,2.04,0.09,0.01,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HASTINGSITE,AMPHIBOLES
40.11,3.54,12.79,0.12,10.78,10.97,14.53,0.17,0.83,2.96,0.05,1.87,0.18,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,HASTINGSITE,AMPHIBOLES
41.55,2.73,13.77,0.1,11.52,11.86,13.59,0.23,0.8,1.77,0.12,2.03,0.15,0.02,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HASTINGSITE,AMPHIBOLES
40.89,3.97,12.18,0.0,11.34,11.15,13.83,0.3,0.83,2.96,0.05,1.9,0.25,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HASTINGSITE,AMPHIBOLES
42.71,1.84,12.06,0.01,13.7,10.74,12.77,0.22,0.88,2.76,0.0,2.0,0.03,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HASTINGSITE,AMPHIBOLES
41.19,2.41,14.24,0.04,11.32,11.69,13.95,0.17,0.63,2.37,0.02,2.02,0.21,0.03,0.02,0.0,0.0,0.0,0.0,0.0,0.01,0.0,HASTINGSITE,AMPHIBOLES
38.17,1.6,11.97,0.0,21.94,10.28,7.31,0.41,1.99,3.14,0.29,1.73,0.24,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,HASTINGSITE,AMPHIBOLES
40.27,2.81,13.93,0.13,9.42,11.7,15.33,0.12,0.79,2.78,0.1,1.98,0.11,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.01,0.0,HASTINGSITE,AMPHIBOLES
42.08,2.35,12.54,0.0,12.18,11.67,13.98,0.16,0.19,2.55,0.02,2.02,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HORNBLENDE (SENSU LATO),AMPHIBOLES
44.73,1.2,6.5,0.0,22.94,11.61,8.23,0.74,0.5,1.14,0.02,2.0,0.27,0.14,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HORNBLENDE (SENSU LATO),AMPHIBOLES
45.62,2.13,8.76,0.0,15.35,11.24,11.98,0.28,1.07,1.48,0.0,2.08,0.15,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HORNBLENDE (SENSU LATO),AMPHIBOLES
43.95,1.7,13.26,0.0,13.59,10.8,10.83,0.2,1.0,2.66,0.02,2.03,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HORNBLENDE (SENSU LATO),AMPHIBOLES
48.38,1.08,5.35,0.0,17.34,10.03,12.83,0.66,0.49,1.18,0.02,2.06,0.08,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,HORNBLENDE (SENSU LATO),AMPHIBOLES
40.15,2.52,13.2,0.03,10.76,12.89,14.15,0.13,0.64,2.43,0.01,2.16,0.0,0.05,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HORNBLENDE (SENSU LATO),AMPHIBOLES
42.36,1.08,13.04,0.04,13.3,10.87,12.7,0.44,0.41,1.7,0.0,2.13,0.03,0.07,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HORNBLENDE (SENSU LATO),AMPHIBOLES
